codigo_ibge_7,nome_municipio_ibge,codigo_uf_ibge,nome_uf_ibge,regiao,observacoes_elegiveis,anos_elegiveis,semanas_risco,proporcao_semanas_risco,anos_com_risco,primeira_semana_risco,ultima_semana_risco,episodios,duracao_media_episodio,duracao_mediana_episodio,duracao_maxima_episodio,episodios_multianuais,recorrencia_multianual
2505709,Dona Inês,25,Paraíba,Nordeste,418,8,50,0.11961722488038277,4,2018-09-23,2022-10-30,7,7.142857142857143,4.0,21.0,1,True
2505808,Duas Estradas,25,Paraíba,Nordeste,418,8,16,0.03827751196172249,4,2019-05-12,2024-01-28,5,3.2,4.0,4.0,1,True
2505907,Emas,25,Paraíba,Nordeste,418,8,61,0.145933014354067,6,2019-07-07,2025-09-28,11,5.545454545454546,4.0,18.0,0,True
2506004,Esperança,25,Paraíba,Nordeste,418,8,76,0.18181818181818182,4,2018-07-01,2022-05-29,8,9.5,5.0,29.0,0,True
2506103,Fagundes,25,Paraíba,Nordeste,418,8,28,0.06698564593301436,4,2018-11-18,2023-11-26,10,2.8,3.0,6.0,0,True
2506202,Frei Martinho,25,Paraíba,Nordeste,418,8,41,0.09808612440191387,4,2019-09-08,2025-12-28,6,6.833333333333333,1.0,21.0,0,True
2506251,Gado Bravo,25,Paraíba,Nordeste,418,8,66,0.15789473684210525,7,2018-04-15,2025-11-02,12,5.5,4.0,17.0,0,True
2506301,Guarabira,25,Paraíba,Nordeste,418,8,51,0.12200956937799043,3,2019-01-06,2025-12-07,5,10.2,6.0,21.0,0,True
2506400,Gurinhém,25,Paraíba,Nordeste,418,8,47,0.11244019138755981,6,2017-12-31,2024-03-31,9,5.222222222222222,4.0,18.0,0,True
2506509,Gurjão,25,Paraíba,Nordeste,418,8,28,0.06698564593301436,4,2018-07-08,2025-06-22,4,7.0,8.0,10.0,0,True
2506608,Ibiara,25,Paraíba,Nordeste,418,8,42,0.10047846889952153,3,2021-11-07,2025-12-14,6,7.0,5.5,15.0,0,True
2506707,Imaculada,25,Paraíba,Nordeste,418,8,56,0.1339712918660287,5,2018-01-07,2024-08-25,8,7.0,4.0,20.0,0,True
2506806,Ingá,25,Paraíba,Nordeste,418,8,79,0.18899521531100477,7,2018-05-06,2025-12-14,9,8.777777777777779,7.0,19.0,0,True
2506905,Itabaiana,25,Paraíba,Nordeste,418,8,92,0.22009569377990432,7,2018-05-20,2024-12-22,15,6.133333333333334,4.0,19.0,0,True
2507002,Itaporanga,25,Paraíba,Nordeste,418,8,74,0.17703349282296652,5,2019-08-04,2025-12-28,14,5.285714285714286,4.0,15.0,0,True
2507101,Itapororoca,25,Paraíba,Nordeste,418,8,76,0.18181818181818182,7,2018-05-27,2025-12-28,10,7.6,4.0,35.0,1,True
2507200,Itatuba,25,Paraíba,Nordeste,418,8,42,0.10047846889952153,6,2018-12-02,2024-02-18,7,6.0,4.0,22.0,0,True
2507309,Jacaraú,25,Paraíba,Nordeste,418,8,30,0.07177033492822966,6,2018-11-25,2025-12-28,8,3.75,4.0,6.0,0,True
2507408,Jericó,25,Paraíba,Nordeste,418,8,41,0.09808612440191387,3,2018-07-08,2022-08-21,5,8.2,6.0,16.0,0,True
2507507,João Pessoa,25,Paraíba,Nordeste,418,8,98,0.23444976076555024,6,2018-08-19,2024-04-07,6,16.333333333333332,11.5,41.0,2,True
2507606,Juarez Távora,25,Paraíba,Nordeste,418,8,49,0.11722488038277512,6,2018-05-13,2024-11-24,10,4.9,4.0,13.0,0,True
2507705,Juazeirinho,25,Paraíba,Nordeste,418,8,72,0.1722488038277512,4,2018-05-06,2022-12-18,7,10.285714285714286,4.0,35.0,1,True
2507804,Junco do Seridó,25,Paraíba,Nordeste,418,8,46,0.11004784688995216,4,2017-12-31,2023-01-01,7,6.571428571428571,8.0,13.0,0,True
2507903,Juripiranga,25,Paraíba,Nordeste,418,8,54,0.1291866028708134,5,2018-08-26,2025-07-13,13,4.153846153846154,4.0,9.0,0,True
2508000,Juru,25,Paraíba,Nordeste,418,8,68,0.16267942583732056,7,2018-06-10,2025-12-28,15,4.533333333333333,3.0,20.0,1,True
2508109,Lagoa,25,Paraíba,Nordeste,418,8,49,0.11722488038277512,4,2018-05-06,2024-01-28,6,8.166666666666666,5.5,24.0,0,True
2508208,Lagoa de Dentro,25,Paraíba,Nordeste,418,8,41,0.09808612440191387,7,2018-11-11,2024-10-27,9,4.555555555555555,4.0,11.0,0,True
2508307,Lagoa Seca,25,Paraíba,Nordeste,418,8,89,0.21291866028708134,6,2018-03-11,2025-10-26,17,5.235294117647059,4.0,23.0,0,True
2508406,Lastro,25,Paraíba,Nordeste,418,8,61,0.145933014354067,4,2017-12-31,2025-06-08,8,7.625,4.0,23.0,0,True
2508505,Livramento,25,Paraíba,Nordeste,418,8,56,0.1339712918660287,4,2019-04-28,2025-10-12,7,8.0,5.0,20.0,0,True
2508554,Logradouro,25,Paraíba,Nordeste,418,8,34,0.08133971291866028,5,2018-07-22,2025-06-15,8,4.25,4.0,9.0,0,True
2508604,Lucena,25,Paraíba,Nordeste,418,8,45,0.1076555023923445,5,2018-11-25,2024-03-17,11,4.090909090909091,4.0,16.0,0,True
2508703,Mãe d'Água,25,Paraíba,Nordeste,418,8,26,0.06220095693779904,5,2020-11-08,2025-01-05,5,5.2,4.0,8.0,1,True
2508802,Malta,25,Paraíba,Nordeste,418,8,58,0.13875598086124402,6,2019-05-12,2024-05-12,11,5.2727272727272725,4.0,12.0,1,True
2508901,Mamanguape,25,Paraíba,Nordeste,418,8,52,0.12440191387559808,7,2019-05-05,2025-09-14,7,7.428571428571429,5.0,26.0,1,True
2509008,Manaíra,25,Paraíba,Nordeste,418,8,86,0.20574162679425836,4,2018-05-27,2023-12-17,10,8.6,4.5,23.0,0,True
2509057,Marcação,25,Paraíba,Nordeste,418,8,35,0.08373205741626795,3,2019-03-17,2022-06-19,5,7.0,4.0,16.0,0,True
2509107,Mari,25,Paraíba,Nordeste,418,8,62,0.14832535885167464,4,2018-08-05,2024-03-31,8,7.75,6.0,21.0,0,True
2509156,Marizópolis,25,Paraíba,Nordeste,418,8,43,0.10287081339712918,5,2018-07-22,2025-02-16,10,4.3,4.0,13.0,1,True
2509206,Massaranduba,25,Paraíba,Nordeste,418,8,65,0.15550239234449761,6,2018-01-07,2025-04-20,10,6.5,4.0,23.0,1,True
2509305,Mataraca,25,Paraíba,Nordeste,418,8,62,0.14832535885167464,6,2018-04-22,2024-03-17,9,6.888888888888889,4.0,23.0,0,True
2509339,Matinhas,25,Paraíba,Nordeste,418,8,75,0.17942583732057416,7,2018-02-04,2025-06-08,13,5.769230769230769,4.0,12.0,0,True
2509370,Mato Grosso,25,Paraíba,Nordeste,418,8,40,0.09569377990430622,5,2019-04-28,2024-03-24,7,5.714285714285714,4.0,14.0,0,True
2509396,Maturéia,25,Paraíba,Nordeste,418,8,50,0.11961722488038277,6,2018-08-05,2025-12-28,8,6.25,4.0,17.0,0,True
2509404,Mogeiro,25,Paraíba,Nordeste,418,8,56,0.1339712918660287,4,2018-05-27,2022-07-24,7,8.0,7.0,14.0,0,True
2509503,Montadas,25,Paraíba,Nordeste,418,8,93,0.22248803827751196,6,2018-04-08,2024-09-15,11,8.454545454545455,4.0,31.0,0,True
2509602,Monte Horebe,25,Paraíba,Nordeste,418,8,7,0.01674641148325359,2,2018-08-19,2022-10-09,2,3.5,3.5,4.0,0,True
2509701,Monteiro,25,Paraíba,Nordeste,418,8,98,0.23444976076555024,8,2018-09-23,2025-10-26,19,5.157894736842105,4.0,18.0,1,True
2509800,Mulungu,25,Paraíba,Nordeste,418,8,46,0.11004784688995216,5,2019-07-07,2024-03-31,10,4.6,4.0,9.0,2,True
2509909,Natuba,25,Paraíba,Nordeste,418,8,74,0.17703349282296652,5,2018-04-01,2025-11-30,13,5.6923076923076925,4.0,18.0,0,True
2510006,Nazarezinho,25,Paraíba,Nordeste,418,8,53,0.12679425837320574,6,2018-05-27,2025-12-14,10,5.3,4.0,15.0,0,True
2510105,Nova Floresta,25,Paraíba,Nordeste,418,8,77,0.18421052631578946,7,2018-06-24,2024-10-20,13,5.923076923076923,5.0,17.0,2,True
2510204,Nova Olinda,25,Paraíba,Nordeste,418,8,66,0.15789473684210525,7,2018-07-15,2025-12-28,11,6.0,4.0,21.0,1,True
2510303,Nova Palmeira,25,Paraíba,Nordeste,418,8,78,0.18660287081339713,6,2018-07-15,2024-12-15,14,5.571428571428571,4.0,24.0,1,True
2510402,Olho d'Água,25,Paraíba,Nordeste,418,8,91,0.21770334928229665,7,2018-06-10,2025-12-28,14,6.5,4.0,17.0,1,True
2510501,Olivedos,25,Paraíba,Nordeste,418,8,71,0.16985645933014354,6,2018-04-29,2025-10-12,13,5.461538461538462,4.0,20.0,1,True
2510600,Ouro Velho,25,Paraíba,Nordeste,418,8,64,0.15311004784688995,4,2019-04-28,2024-12-22,10,6.4,4.0,21.0,0,True
2510659,Parari,25,Paraíba,Nordeste,418,8,49,0.11722488038277512,5,2018-07-15,2025-03-09,9,5.444444444444445,4.0,12.0,0,True
2510709,Passagem,25,Paraíba,Nordeste,418,8,26,0.06220095693779904,5,2018-07-22,2023-10-22,6,4.333333333333333,4.0,8.0,0,True
2510808,Patos,25,Paraíba,Nordeste,418,8,98,0.23444976076555024,7,2018-05-20,2025-12-21,18,5.444444444444445,2.5,23.0,1,True
2510907,Paulista,25,Paraíba,Nordeste,418,8,34,0.08133971291866028,6,2018-06-03,2025-12-28,7,4.857142857142857,4.0,15.0,0,True
2511004,Pedra Branca,25,Paraíba,Nordeste,418,8,66,0.15789473684210525,5,2020-05-03,2025-12-28,8,8.25,4.0,22.0,0,True
2511103,Pedra Lavrada,25,Paraíba,Nordeste,418,8,43,0.10287081339712918,6,2018-06-03,2023-12-10,10,4.3,2.5,20.0,0,True
2511202,Pedras de Fogo,25,Paraíba,Nordeste,418,8,48,0.11483253588516747,5,2018-08-19,2024-12-15,9,5.333333333333333,4.0,9.0,0,True
2511301,Piancó,25,Paraíba,Nordeste,418,8,55,0.13157894736842105,5,2018-07-15,2025-12-28,8,6.875,7.0,13.0,1,True
2511400,Picuí,25,Paraíba,Nordeste,418,8,67,0.16028708133971292,6,2018-08-19,2023-07-02,11,6.090909090909091,4.0,25.0,2,True
2511509,Pilar,25,Paraíba,Nordeste,418,8,30,0.07177033492822966,5,2018-08-12,2025-10-12,9,3.3333333333333335,2.0,9.0,0,True
2511608,Pilões,25,Paraíba,Nordeste,418,8,47,0.11244019138755981,7,2018-08-05,2025-03-16,8,5.875,5.5,11.0,0,True
2511707,Pilõezinhos,25,Paraíba,Nordeste,418,8,52,0.12440191387559808,6,2019-06-30,2025-02-23,7,7.428571428571429,6.0,24.0,0,True
2511806,Pirpirituba,25,Paraíba,Nordeste,418,8,42,0.10047846889952153,2,2019-08-18,2025-12-28,5,8.4,5.0,18.0,0,True
2511905,Pitimbu,25,Paraíba,Nordeste,418,8,85,0.20334928229665072,8,2018-05-13,2025-11-30,14,6.071428571428571,4.0,17.0,1,True
2512002,Pocinhos,25,Paraíba,Nordeste,418,8,53,0.12679425837320574,6,2018-05-13,2025-12-28,12,4.416666666666667,3.5,13.0,0,True
2512036,Poço Dantas,25,Paraíba,Nordeste,418,8,81,0.1937799043062201,6,2018-05-20,2024-06-02,10,8.1,5.5,26.0,1,True
2512077,Poço de José de Moura,25,Paraíba,Nordeste,418,8,42,0.10047846889952153,5,2018-07-22,2024-10-20,8,5.25,2.5,16.0,0,True
2512101,Pombal,25,Paraíba,Nordeste,418,8,75,0.17942583732057416,5,2018-06-03,2024-03-03,8,9.375,4.0,24.0,0,True
2512200,Prata,25,Paraíba,Nordeste,418,8,57,0.13636363636363635,6,2018-04-29,2025-11-30,9,6.333333333333333,5.0,12.0,0,True
2512309,Princesa Isabel,25,Paraíba,Nordeste,418,8,64,0.15311004784688995,5,2018-05-27,2025-12-28,10,6.4,6.0,17.0,1,True
2512408,Puxinanã,25,Paraíba,Nordeste,418,8,96,0.22966507177033493,7,2018-06-03,2025-12-14,17,5.647058823529412,4.0,26.0,0,True
2512507,Queimadas,25,Paraíba,Nordeste,418,8,56,0.1339712918660287,3,2018-01-21,2021-10-31,4,14.0,12.5,29.0,0,True
2512606,Quixaba,25,Paraíba,Nordeste,418,8,56,0.1339712918660287,3,2019-04-07,2023-10-22,7,8.0,5.0,29.0,0,True
2512705,Remígio,25,Paraíba,Nordeste,418,8,72,0.1722488038277512,4,2018-06-10,2022-11-20,7,10.285714285714286,8.0,17.0,0,True
2512721,Pedro Régis,25,Paraíba,Nordeste,418,8,67,0.16028708133971292,6,2018-11-04,2023-12-17,10,6.7,6.5,16.0,0,True
2512747,Riachão,25,Paraíba,Nordeste,418,8,31,0.07416267942583732,5,2018-06-10,2024-12-22,8,3.875,4.0,8.0,0,True
2512754,Riachão do Bacamarte,25,Paraíba,Nordeste,418,8,59,0.14114832535885166,6,2018-02-11,2024-08-25,7,8.428571428571429,4.0,29.0,0,True
2512762,Riachão do Poço,25,Paraíba,Nordeste,418,8,47,0.11244019138755981,6,2018-07-08,2024-12-29,11,4.2727272727272725,4.0,8.0,1,True
2512788,Riacho de Santo Antônio,25,Paraíba,Nordeste,418,8,68,0.16267942583732056,6,2018-05-20,2024-03-24,12,5.666666666666667,4.0,27.0,0,True
2512804,Riacho dos Cavalos,25,Paraíba,Nordeste,418,8,39,0.09330143540669857,5,2019-04-28,2024-03-31,8,4.875,4.5,9.0,1,True
2512903,Rio Tinto,25,Paraíba,Nordeste,418,8,51,0.12200956937799043,6,2019-08-04,2024-12-29,9,5.666666666666667,4.0,16.0,1,True
